,Organization Name,Popular Name,Discipline / Field,Category,Application Number,City,State,Zip,Project Description,Fiscal Year,Congressional District,Grant Amount,Grant From Date,Grant To Date,mural,sculpture,community,outdoor,public,communities,park,is_public_art
58,"Boston Ballet, Inc.",,Dance,Art Works,14-3300-7004,BOSTON,MA,02116-6107,"To support the presentation of Jiri Kylian's ""Bella Figura,"" the company premiere of Jorma Elo's ""C. to C. (Close to Chuck),"" and the world premiere of a commissioned neo-classical ballet by Jose Martinez of Spain's National Dance Company. The works will be part of the company's 50th anniversary celebration. Artistic Director Mikko Nissinen has made performances of Jiri Kylian (former artistic director of Nederlands Dans Theater) ballets a specialty of the company, and has established Jorma Elo as a resident choreographer. Nissinen continues to seek out emerging choreographers like Jose Martinez, who will make his North American debut as a choreographer at Boston Ballet.",2014,7,45000 ,2014-01-01,2014-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
59,"Boston Ballet, Inc.",,Dance,Art Works,13-3300-7004,BOSTON,MA,02116-6107,"To support the presentation of an evening of ballets by choreographer Jiri Kylian including Wings of Wax (1997), Tar and Feathers (2006), and Symphony of Psalms (1978). Symphony of Psalms will be accompanied by the Boston Ballet Orchestra and Boston's New World Chorus; pianist Tomoko Mukaiyama will perform the live improvisations that are integral to the Tar and Feathers score; and Wings of Wax alternates courtly Baroque with the music of Philip Glass and John Cage.",2013,7,40000 ,2013-01-01,2013-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60,"Boston Ballet, Inc.",,Dance,Art Works,12-3300-7004,BOSTON,MA,02116-6107,"To support performances of Jerome Robbins' 1944 ballet, ""Fancy Free,"" at the Boston Opera House. The ballet will be accompanied by the Leonard Bernstein score, performed live by the Boston Ballet Orchestra.",2012,7,30000 ,2012-01-01,2012-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
61,"Boston Ballet, Inc.",,Dance,Access to Artistic Excellence,11-3300-7004,BOSTON,MA,02116-6107,"To support the presentation of choreographer Jerome Robbins' ballets ""Antique Epigraphs"" and"" Afternoon of a Faun"" at the Boston Opera House. Artistic director Miko Nissinen has renewed the company's emphasis on the Balanchine and Robbins canon and the importance of neo-classicism as the foundation of contemporary ballet which was largely influenced by the work of Robbins.",2011,7,30000 ,2011-01-01,2011-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
62,"Boston Ballet, Inc.",,Dance,Access to Artistic Excellence,10-3300-7001,BOSTON,MA,02116-6107,"To support the presentation of Apollo, choreographed by George Balanchine, during the company's first season at The Boston Opera House. The accompanying Stravinsky score will be performed live by the Boston Ballet Orchestra under music director Jonathan McPhee.",2010,7,30000 ,2010-01-01,2010-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
63,"Boston Ballet, Inc.",,Dance,Access to Artistic Excellence,09-3300-7109,BOSTON,MA,02116-6107,"To support the presentation of JEWELS, by choreographer George Balanchine. The work will be performed at the Citi Performing Arts Center/Wang Theater.",2009,7,30000 ,2009-01-01,2009-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
64,"Boston Ballet, Inc.",,Dance,Access to Artistic Excellence,08-3300-7051,BOSTON,MA,02116-6107,"To support the presentation of choreographer Antony Tudor's classic 1937 work, Dark Elegies. The work will premiere at the Wang Theatre in Boston.",2008,7,30000 ,2008-01-01,2008-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
65,"Boston Ballet, Inc.",,Dance,Access to Artistic Excellence,07-3300-7006,BOSTON,MA,02116-6107,"To support the staging of ""Polyphonia,"" a work by choreographer Christopher Wheeldon. The ballet will premiere at The Wang Theatre.",2007,7,30000 ,2007-01-01,2007-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
66,"Boston Ballet, Inc.",,Dance,Access to Artistic Excellence,06-3300-7112,BOSTON,MA,02116-6107,To support the commissioning and staging of a new work by choreographer Mark Morris. The work will premiere at the Wang Theatre.,2006,7,30000 ,2006-01-01,2006-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
67,"Boston Ballet, Inc.",,Dance,Access to Artistic Excellence,05-3300-7033,BOSTON,MA,02116-6107,"To support the presentation of ""Falling Angels,"" created by choreographer Jiri Kylian. Falling Angels, for eight women, is set to Steve Reich's Drumming, Part 1, a study in musical minimalism for a drum ensemble.",2005,7,30000 ,2005-01-01,2005-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
68,"Boston Ballet, Inc.",,Dance,Creativity / Presentation,04-3300-5107,BOSTON,MA,02116-6107,"To support the presentation of Lady of the Camellias, choreographed by Val Caniparoli. The three-act ballet will be presented at The Wang Theatre, and will be included in outreach programs.",2004,7,20000 ,2003-09-01,2004-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
69,"Boston Ballet, Inc.",,Dance,Creativity / Presentation,03-3300-5052,BOSTON,MA,02116-6107,"To support the presentation of ""Romeo and Juliet"" by Dutch choreographer Rudi van Dantzig. The production will be presented at the Wang Theatre and will include a variety of educational outreach programs.",2003,7,25000 ,2002-09-01,2003-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70,"Boston Ballet, Inc.",,Dance,Creativity / Presentation,01-3300-5073,BOSTON,MA,02116-6107,To support the revival of a ballet by Christopher Wheeldon. The work will be performed at the Wang Theatre and receive a total of 12 performances.,2001,7,20000 ,2001-09-01,2002-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
71,"Boston Ballet, Inc.",,Dance,Creativity / Presentation,00-3300-5012,BOSTON,MA,02116-6107,To support the creation and presentation of a new work by choreographer Daniel Pelzig. The piece will be created to Samuel Barber's Concerto for Violincello and Orchestra.,2000,7,30000 ,2000-09-01,2001-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
72,"Boston Ballet, Inc.",,Dance,Creativity / Presentation,99-3300-5026,BOSTON,MA,02116-6107,"To support staging of Michael Corder's ""Danses Concertantes."" The piece, set to music by Igor Stravinsky, will be part of a repertory program scheduled for the spring portion of Boston Ballet's 1999-2000 season.",1999,7,40000 ,1999-07-01,2000-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73,"Boston Baroque, Inc.",,Opera,Grants for Arts Projects,1905044-36-23,Boston,MA,02115-3153,"Purpose: To support performances of Iphigenie en Tauride. Additional Project Description: The performances will be offered both as a livestream and in person at the GBH Calderwood Studio, a television studio associated with WGBH Public Television. Featured artists will include soprano Wendy Bryn Harmer as Iphigenie and tenor William Burden as Pylade. Intended Beneficiaries: Performances will reach in-person audiences in Boston, and international audiences through the digital streaming platform. Intended Outcome: Beneficiaries access arts activities and programming.",2023,7,10000 ,2023-01-01,2023-06-30,0.0,0.0,0.0,0.0,0.07389878911096717,0.0,0.0,1
74,"Boston Baroque, Inc.",,Opera,Grants for Arts Projects,1888951-36-22,Boston,MA,02115-3153,"Purpose: To support performances of Handel's Amadigi di Gaula. Additional Project Description: The production will take place at GBH's Calderwood Studio, a television studio which can be uniquely configured for in-person performances and will allow for livestreaming of one performance within the production cycle. The cast will feature countertenor Anthony Roth Costanzo, soprano Amanda Forsythe, mezzo-soprano Daniela Mack, and soprano Camille Ortiz. The creative team will include director Luisa Muller and live stream director Matthew Principe. The company presents opera using period instruments as well as period-informed performance practices. Intended Beneficiaries: Performances will reach in-person audiences in Boston, and international audiences through the digital streaming platform. Intended Outcome: Artistic activities and traditions are supported to strengthen the nation’s cultural infrastructure.",2022,7,10000 ,2022-01-01,2022-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
75,"Boston Baroque, Inc.",,Opera,Grants for Arts Projects,1864325-36-21,Boston,MA,02115-3153,"To support virtual streamed performances of Handel’s Giulio Cesare, Beethoven’s Fidelio, and Monteverdi’s L’incoronazione di Poppea and the creation of accompanying online programming. Streamed content will include both archival operatic productions and new content designed and created to enhance the audience’s virtual experience. New content may comprise director's cuts, concert talks, conversations with artists, and documentary short films about making of an opera. Two full archival opera productions will be available to virtual subscribers (Giulio Cesare and Fidelio). Additionally, highlights of the L’incoronazione di Poppea production will be released and available admission-free to audiences via the streaming platform Boston Baroque Live.",2021,7,10000 ,2021-01-01,2021-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76,"Boston Baroque, Inc.",,Opera,Art Works,1857544-36-20,Boston,MA,02115-3153,"To support online streaming of archival opera video and audio, and planning costs for a period-instrument production of Handel's Ariodante. Archival video and audio of a period-instrument Baroque or Classical opera will be released to the public via online streaming in spring 2020.",2020,7,15000 ,2020-01-01,2020-06-30,0.0,0.0,0.0,0.0,0.09422650622414448,0.0,0.0,1
77,"Boston Baroque, Inc.",,Opera,Art Works,1847055-36-19,Boston,MA,02115-3153,"To support a period-instrument production of L'incoronazione di Poppea (The Coronation of Poppea) by Claudio Monteverdi with related community engagement programming. The production will utilize a new performing version created by Music Director Martin Pearlman. First performed in 1643, the work was one of the first to derive its plot from a historical subject—the Roman emperor Nero's illicit love for the ambitious courtesan Poppea. Community engagement activities will include free programs for children and families and a pre-performance talk. In addition to Pearlman serving as conductor, the creative team will include Tara Faircloth (stage director), Amanda Forsythe (soprano), Anthony Roth Costanzo (countertenor), and Ryan Belongie (countertenor). Two performances will take place at the New England Conservatory's Jordan Hall in April 2019.",2019,7,15000 ,2019-01-01,2019-06-30,0.0,0.0,0.10021616682866835,0.0,0.0,0.0,0.0,1
78,"Boston Baroque, Inc.",,Opera,Art Works,16-3600-7029,Boston,MA,02115-3153,"To support a new production of Mozart's ""Die Zauberflote"" (The Magic Flute). The semi-staged production will be performed with period instruments and will utilize technology and video projections. The creative team may comprise stage director Mark Streshinsky and costume designer A.T. Jones  Sons, The production may feature tenor Nicholas Phan, soprano Leah Partridge, bass Gustav Andreassen, and soprano So Young Park. Performances also will feature one of only two keyed glockenspiels in the world, built for period performances by organ builder Robin Jennings. As many as two performances at New England Conservatory's Jordan Hall will take place in the spring of 2016. Additional audiences may be reached through recordings and broadcasts.",2016,7,15000 ,2016-01-01,2016-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.1112994342272041,1
