,Organization Name,Popular Name,Discipline / Field,Category,Application Number,City,State,Zip,Project Description,Fiscal Year,Congressional District,Grant Amount,Grant From Date,Grant To Date,mural,sculpture,community,engagement,outdoor,public,communities,park,is_public_art
57,Abada-Capoeira San Francisco,,Arts Education,Art Works,16-5100-7169,SAN FRANCISCO,CA,94110-3006,"To support a capoeira residency and performance program for students in San Francisco area schools. Students will learn capoeira, a traditional Afro-Brazilian art form that combines ritual, self-defense, acrobatics, and music in a rhythmic dialogue of the body, mind, and spirit. Students will develop their physical and cognitive skills through weekly classes with professional artists, learning the physical elements of the art form, the music, historical and cultural information, and performance concepts. Students will work in partners and as a group, interacting in an atmosphere that encourages creativity and spontaneity. Emphasis will be placed on teamwork, concentration, and the use of movement, rhythm, and song as methods of expression.",2016,12,10000,2016-06-01,2017-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
58,Abada-Capoeira San Francisco,,Arts Education,Art Works,12-5100-7158,SAN FRANCISCO,CA,94110-3006,"To support capoeira arts residency programs led by traditional artists in underserved Oakland and San Francisco elementary schools. Each arts education standards-based lesson combines singing, berimbau and percussion playing, capoeira movement, cultural context, and concludes with students performing together in a circle called roda.",2012,12,26000,2012-09-01,2013-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
59,Abada-Capoeira San Francisco,,Arts Education,Learning in the Arts for Children & Youth,11-5100-8214,SAN FRANCISCO,CA,94110-3006,"To support after-school and summer classes in the aesthetic movement, songs, musical instruments, and history of capoeira. Led by Mestranda Marcia ""Cigarra"" Treidler, students will learn capoeira movements, sing an appropriate repertory of songs in Portuguese, play traditional instruments, and perform creatively in the roda, the circle formed by students and teachers coming together.",2011,12,25000,2011-06-01,2012-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60,Abada-Capoeira San Francisco,,Folk & Traditional Arts,Access to Artistic Excellence,10-5500-7068,SAN FRANCISCO,CA,94110-3006,"To support the ""Spirit of Brazil Festival"" and educational activities. The Festival will expand the public's awareness of Brazilian folk arts through a series of performances, lectures, and workshops.",2010,12,15000,2010-09-01,2012-10-31,0.0,0.0,0.0,0.0,0.0,0.15495715623005804,0.0,0.0,1
61,Accion Latina,aka Encuentro del Canto Popular,Challenge America,Challenge America Fast-Track,06-7800-7005,SAN FRANCISCO,CA,94110-4132,To support the Encuentro del Canto Popular concert. International artists together with local artists perform nueva cancion (new song) music rooted in the Latin American experience.,2006,12,10000,2006-01-01,2006-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
63,African American Art and Culture Complex,,Visual Arts,Grants for Arts Projects,1865908-41-21,SAN FRANCISCO,CA,94102-4119,"To support the multidisciplinary exhibition The Black Woman is God. Co-curators will work with a curatorial advisory committee and issue a call for artists, with a focus on soliciting work by African-American women in a variety of media.",2021,11,25000,2021-01-01,2021-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
64,African American Art and Culture Complex,,Visual Arts,Art Works,1854122-41-19,SAN FRANCISCO,CA,94102-4119,"To support planning costs for the multidisciplinary exhibition The Black Woman is God. Co-curators will work with a curatorial advisory committee and issue a call for artists, with a focus on soliciting work by African-American women in a variety of mediums.",2019,11,15000,2019-06-01,2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
65,African American Art and Culture Complex,,Theater,Art Works,15-3200-7238,SAN FRANCISCO,CA,94102-4119,"To support the work of emerging African-American playwrights and performers. The project will connect theater professionals with emerging artists to help them hone their craft and provide career mentorship. Participants will be selected by an advisory committee made up of local African-American performing arts leaders. The selected artists will receive technical assistance, rehearsal and performance space, as well as outreach and marketing services to create higher visability for their art.",2015,11,10000,2015-06-01,2017-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
66,African American Art and Culture Complex,,Challenge America,Challenge America Fast-Track,07-7800-7040,SAN FRANCISCO,CA,94102-4119,"To support a series of presentations by solo performance artists, part of AfroSolo International. Spoken word artists Lemn Sissay, Yossi Vassa, Danny Beaty, and Aya de Leon will participate in performances and community workshops.",2007,11,10000,2007-01-01,2007-06-30,0.0,0.0,0.10866684156591089,0.0,0.0,0.0,0.0,0.0,1
67,African-American Shakespeare Company,,Theater,Grants for Arts Projects,1887639-32-22,SAN FRANCISCO,CA,94102-4119,"Purpose: To support the theater's 20th anniversary production of Cinderella. Additional Project Description: The story will be adapted and updated by company artists, who also will lead by director Devin Cunningham. The production will be livestreamed and recorded for national distribution. Intended Beneficiaries: The project will benefit theater artists in San Francisco and theater audiences nationwide. Intended Outcome: Beneficiaries engage with the arts.",2022,12,20000,2022-01-01,2022-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
68,African-American Shakespeare Company,,"Coronavirus Aid, Relief, and Economic Security (CARES) Act","Coronavirus Aid, Relief, and Economic Security (CARES) Act",1881658-95-20,SAN FRANCISCO,CA,94102-4119,To support personnel costs in response to the COVID-19 pandemic.,2020,12,50000,2020-07-01,2021-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
69,African-American Shakespeare Company,,Theater,Art Works,1855140-32-19,SAN FRANCISCO,CA,94102-4119,"To support actor salaries for a virtual production of William Shakespeare's Henry V, in a new translation into modern English by Lloyd Suh. The translation will feature updated language to allow audiences to better connect with the content of the play, and it will be set on the basketball court of an urban neighborhood.",2019,12,15000,2019-09-01,2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70,African-American Shakespeare Company,,Challenge America,Challenge America,15-7800-7162,SAN FRANCISCO,CA,94102-4119,"To support the production and performance of ""Xtgione,"" an adaptation of Sophocle's ""Antigone,"" with related activities. Playwright Nambi E. Kelley and director Rhodessa Jones, with musical direction from songwriter and performer Tommy Shepherd, will develop this new work that will speak to the untimely deaths of youth as a result of gang violence. Project activity will include workshops and matinee performances at public schools prior to the premiere of the work during the African-American Shakespeare Company's 2015 season.",2015,12,10000,2015-01-01,2015-06-30,0.0,0.0,0.0,0.0,0.0,0.07637131893736243,0.0,0.0,1
71,African-American Shakespeare Company,,Theater,Access to Artistic Excellence,11-3200-7104,SAN FRANCISCO,CA,94102-4119,"To support a production and adaptation of Shakespeare's ""Twelfth Night"" directed by L. Peter Callender in collaboration with jazz musician/composer Marcus Shelby and his orchestra. The play will be set in the early 1940s era of big band, swing, and jazz.",2011,12,20000,2011-01-01,2011-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
72,African-American Shakespeare Company,,Theater,Access to Artistic Excellence,10-3200-7160,SAN FRANCISCO,CA,94102-4119,"To support the development of playwright Robert Henry Johnson's commissioned project ""The Othello Papers"".",2010,12,5973,2010-01-01,2011-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73,Alonzo King LINES Ballet,,Dance,Grants for Arts Projects,1894339-33-22,SAN FRANCISCO,CA,94103-1508,"Purpose: To support staff salaries and travel for the creation and presentation of ""Lineage"" with choreography by Artistic Director Alonzo King and music composition by jazz pianist Kris Bowers. Additional Project Description: The work will explore universal themes of suffering and facing obstacles. The performance will be presented at Yerba Buena Center for the Arts. Accompanying engagement activities will include open rehearsals, lecture-demonstrations, and recorded conversations with Bowers and King. Intended Beneficiaries: Audiences and artists in the San Francisco Bay Area will benefit from this project. Intended Outcome: Artistic activities and traditions are supported to strengthen the nation's cultural infrastructure.",2022,11,10000,2023-01-01,2023-06-30,0.0,0.0,0.0,0.10591953969228712,0.0,0.0,0.0,0.0,0
74,Alonzo King LINES Ballet,,Dance,Grants for Arts Projects,1884850-33-21,SAN FRANCISCO,CA,94103-1508,"To support the restaging and presentation of ""The Collective Agreement,"" by Artistic Director Alonzo King. The work includes an orchestral score and light installation by long-time collaborators jazz pianist and composer Jason Moran and artist Jim Campbell. The piece will be a part of performance programs for the company's 40th anniversary season.",2021,11,80000,2022-01-01,2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
75,Alonzo King LINES Ballet,,Dance,Art Works,1862344-33-20,SAN FRANCISCO,CA,94103-1508,To support the creation of a new work by choreographer Alonzo King and vocalist Lisa Fischer. The work will use dancers from LINES Ballet to explore the spiritual convergence of music and movement.,2020,11,30000,2021-01-01,2021-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76,Alonzo King LINES Ballet,,"Coronavirus Aid, Relief, and Economic Security (CARES) Act","Coronavirus Aid, Relief, and Economic Security (CARES) Act",1879947-95-20,SAN FRANCISCO,CA,94103-1508,To support personnel costs in response to the COVID-19 pandemic.,2020,11,50000,2020-07-01,2021-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
77,Alonzo King LINES Ballet,,Dance,Art Works,1855446-33-19,SAN FRANCISCO,CA,94103-1508,To support preparations and rehearsal costs for a new work by choreographer Alonzo King. The project will support the development of choreography and artistic fees.,2019,11,25000,2019-07-01,2021-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
78,Alonzo King LINES Ballet,,Dance,Art Works,1808856-33-18,SAN FRANCISCO,CA,94103-1508,"To support the creation and world premiere of a ballet by Alonzo King, in collaboration with the Kronos Quartet. The work will be presented at Yerba Buena Center for the Arts in San Francisco as part of Alonzo King LINES Ballet's 35th anniversary season, which coincides with the Kronos Quartet's 45th anniversary. Performances will be accompanied by engagement activities such as behind-the-scenes videos posted online, post-performance question-and-answer sessions, and a lecture-demonstration with Kronos Quartet.",2018,11,20000,2018-07-01,2018-12-31,0.0,0.0,0.0,0.10736709940449758,0.0,0.0,0.0,0.0,0
79,Alonzo King LINES Ballet,,Dance,Art Works,17-3300-7138,SAN FRANCISCO,CA,94103-1508,"To support the creation of a new ballet by Alonzo King, in collaboration with Indian tabla master Zakir Hussain. Creation and performances of the work will take place in San Francisco. Archival information about the 35-year history of collaboration between King and Hussain will be available online and in the lobby of performances. Other engagement opportunities may include post-performance question-and-answer sessions and public discussions at LINES Dance Center about the intersection of ballet and classical Indian music.",2017,11,20000,2017-07-01,2018-06-30,0.0,0.0,0.0,0.1129097000782576,0.0,0.07583160738728321,0.0,0.0,1
